2021-05-23 08:30:04,954 [Worker-23: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:30:04,955 [Worker-23: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:33:52,534 [Worker-26: Build Project] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:33:52,535 [Worker-26: Build Project] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:33:52,536 [Worker-26: Build Project] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:33:52,536 [Worker-26: Build Project] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:36:26,240 [Worker-23: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:36:26,240 [Worker-23: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:36:26,242 [Worker-23: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:36:26,242 [Worker-23: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:37:06,068 [Worker-28: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:37:06,068 [Worker-28: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:37:06,071 [Worker-28: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:37:06,071 [Worker-28: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:37:36,479 [Worker-31: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:37:36,479 [Worker-31: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:37:36,480 [Worker-31: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:37:36,481 [Worker-31: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:39:14,446 [Worker-26: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:39:14,447 [Worker-26: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:39:14,448 [Worker-26: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:39:14,449 [Worker-26: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:39:51,718 [Worker-32: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:39:51,719 [Worker-32: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:39:51,720 [Worker-32: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:39:51,720 [Worker-32: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:45:55,159 [Worker-28: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2021-05-23 08:45:56,131 [Worker-28: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: 1:1:0.0.1-SNAPSHOT @ G:\VS programs\Java 2021\HibernateMavenProject\pom.xml.
2021-05-23 08:45:56,505 [Worker-28: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /HibernateMavenProject/src/main/java
2021-05-23 08:45:56,506 [Worker-28: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /HibernateMavenProject/src/test/java
2021-05-23 08:45:57,233 [Worker-28: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 2 sec
2021-05-23 08:46:06,645 [Worker-27: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:46:06,645 [Worker-27: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:46:06,648 [Worker-27: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:46:06,648 [Worker-27: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:48:18,128 [Worker-40: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:48:18,129 [Worker-40: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:48:18,136 [Worker-40: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:48:18,136 [Worker-40: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:49:01,138 [Worker-27: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:49:01,138 [Worker-27: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:49:01,139 [Worker-27: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:49:01,139 [Worker-27: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:50:22,943 [Worker-40: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:50:22,944 [Worker-40: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:50:22,945 [Worker-40: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:50:22,945 [Worker-40: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:55:20,908 [Worker-43: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:55:20,908 [Worker-43: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:55:20,910 [Worker-43: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:55:20,910 [Worker-43: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 08:56:11,938 [Worker-44: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:56:11,939 [Worker-44: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:56:11,940 [Worker-44: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:56:11,941 [Worker-44: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
